ocorrencia_classificacao;ocorrencia_cidade;ocorrencia_uf;ocorrencia_pais;ocorrencia_aerodromo;ocorrencia_dia;ocorrencia_hora;investigacao_aeronave_liberada;investigacao_status;divulgacao_relatorio_publicado;total_aeronaves_envolvidas;ocorrencia_saida_pista;aeronave_matricula;aeronave_tipo_equipamento;aeronave_fabricante;aeronave_modelo;aeronave_motor_tipo;anv_motor_qtd;anv_motor_descricao_qtd;aeronave_assentos;aeronave_ano_fabricacao;aeronave_pais_fabricante;aeronave_voo_origem;aeronave_voo_destino;aeronave_fase_operacao;aeronave_tipo_operacao;aeronave_nivel_dano;aeronave_fatalidades_total
ACIDENTE;ASSIS;SP;BRASIL;FAER;15/01/2016;12:37:00;SIM;FINALIZADA;SIM;1;NÃO;PUXYZ;ULTRALEVE;PAULO CESAR OLENSCKI;ULTRALEVE;PISTÃO;1;MONOMOTOR;2;2003;BRASIL;MUNICIPAL JOSÉ FIGUEIREDO;SÃO SEBASTIÃO DO PARAÍSO;POUSO;EXPERIMENTAL;LEVE;0
ACIDENTE;MONTES CLAROS DE GOIÁS;GO;BRASIL;FAER;12/01/2016;14:00:00;SIM;FINALIZADA;SIM;1;NÃO;PRAUP;AVIÃO;EMBRAER;ERJ 190-200 IGW;JATO;2;BIMOTOR;125;0;BRASIL;CAMPO GRANDE;GOVERNADOR JORGE TEIXEIRA DE OLIVEIRA;POUSO;REGULAR;NENHUM;0
INCIDENTE GRAVE;BRASÍLIA;DF;BRASIL;SBBR;18/01/2016;17:59:00;SIM;FINALIZADA;SIM;1;NÃO;PUEFG;ULTRALEVE;EDUARDO F. H. GONTIJO;FOX VECTOR V-6;PISTÃO;1;MONOMOTOR;2;2009;BRASIL;AERÓDROMO NACIONAL DE AVIAÇÃO;AERÓDROMO NACIONAL DE AVIAÇÃO;SUBIDA;PRIVADA;SUBSTANCIAL;2
ACIDENTE;OSÓRIO;RS;BRASIL;SSOS;20/01/2016;12:00:00;SIM;FINALIZADA;SIM;1;NÃO;PTFOT;AVIÃO;PIPER AIRCRAFT;PA-34-200T;PISTÃO;2;BIMOTOR;0;1977;BRASIL;ESTADUAL ARTHUR SIQUEIRA;ESTADUAL ARTHUR SIQUEIRA;CORRIDA APÓS POUSO;ESPECIALIZADA;LEVE;0
ACIDENTE;URUGUAIANA;RS;BRASIL;SJDU;11/01/2016;09:30:00;SIM;FINALIZADA;SIM;1;SIM;PTRXP;AVIÃO;NEIVA;EMB-810D;PISTÃO;2;BIMOTOR;6;1985;BRASIL;FORA DE AERODROMO;MARECHAL RONDON;TÁXI;PRIVADA;LEVE;0
INCIDENTE;ARAGUAÍNA;TO;BRASIL;SWGN;22/01/2016;03:44:00;SIM;FINALIZADA;NÃO;1;NÃO;PPMES;HELICÓPTERO;HELIBRAS;AS 350 B2;TURBOEIXO;1;MONOMOTOR;6;2008;BRASIL;RESIDÊNCIA OFICIAL;FORA DE AERODROMO;POUSO;POLICIAL;SUBSTANCIAL;0
INCIDENTE;RECIFE;PE;BRASIL;SBRF;20/01/2016;15:20:00;SIM;FINALIZADA;NÃO;1;NÃO;PTLJV;AVIÃO;CESSNA AIRCRAFT;T210L;PISTÃO;1;MONOMOTOR;6;1982;BRASIL;MARECHAL CUNHA MACHADO;MARECHAL CUNHA MACHADO;TÁXI;POLICIAL;LEVE;0
ACIDENTE;BELÉM;PA;BRASIL;SBJC;04/01/2016;14:56:00;SIM;FINALIZADA;SIM;1;SIM;PTMXA;AVIÃO;AIRBUS;A321-231;JATO;2;BIMOTOR;232;2007;BRASIL;PRESIDENTE JUSCELINO KUBITSCHEK;PINTO MARTINS;DESCIDA;REGULAR;NENHUM;0
ACIDENTE;IGARAPAVA;SP;BRASIL;FAER;08/01/2016;20:50:00;SIM;FINALIZADA;SIM;1;NÃO;PPGBL;AVIÃO;AERO BOERO;AB-180;PISTÃO;1;MONOMOTOR;2;1991;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;ESTACIONAMENTO;INSTRUÇÃO;LEVE;0
ACIDENTE;PORTO BELO;SC;BRASIL;SDEN;31/12/2015;14:00:00;SIM;FINALIZADA;SIM;1;SIM;PTPPA;PLANADOR;LET AIRCRAFT;L23;SEM TRAÇÃO;0;SEM TRAÇÃO;2;1993;BRASIL;OSÓRIO;OSÓRIO;MANOBRA;INSTRUÇÃO;LEVE;0
ACIDENTE;SERTÃOZINHO;SP;BRASIL;FAER;15/12/2015;13:00:00;SIM;FINALIZADA;NÃO;1;NÃO;PTRKA;AVIÃO;NEIVA;EMB-711ST;PISTÃO;1;MONOMOTOR;4;1981;BRASIL;COBRAPE;FORMOSA;CRUZEIRO;PRIVADA;SUBSTANCIAL;0
INCIDENTE;SÃO FRANCISCO DO SUL;SC;BRASIL;SSSS;26/12/2015;16:00:00;SIM;FINALIZADA;NÃO;1;NÃO;PRMYR;AVIÃO;AIRBUS;A320-214;JATO;2;BIMOTOR;184;2012;BRASIL;GOVERNADOR ANDRÉ FRANCO MONTORO;HERCÍLIO LUZ;ESTACIONAMENTO;REGULAR;NENHUM;0
INCIDENTE;BELO HORIZONTE;MG;BRASIL;SBBH;23/12/2015;15:53:00;SIM;FINALIZADA;NÃO;1;NÃO;PROCD;AVIÃO;AIRBUS;A320-214;JATO;2;BIMOTOR;172;0;BRASIL;GUARARAPES - GILBERTO FREYRE;GOVERNADOR ANDRÉ FRANCO MONTORO;CRUZEIRO;REGULAR;NENHUM;0
INCIDENTE;CASCAVEL;PR;BRASIL;SBCA;23/12/2015;13:20:00;SIM;FINALIZADA;NÃO;1;NÃO;PRDIB;AVIÃO;LEARJET;45;JATO;2;BIMOTOR;9;2007;BRASIL;EDUARDO GOMES;PRESIDENTE JUSCELINO KUBITSCHEK;CRUZEIRO;PRIVADA;LEVE;0
INCIDENTE;CURITIBA;PR;BRASIL;SBCT;21/10/2015;18:30:00;SIM;FINALIZADA;NÃO;1;NÃO;PPLAV;AVIÃO;BEECH AIRCRAFT;G58;PISTÃO;2;BIMOTOR;6;2008;BRASIL;ARUANÃ;FAZENDA EUROPA;CORRIDA APÓS POUSO;PRIVADA;LEVE;0
INCIDENTE;BELO HORIZONTE;MG;BRASIL;SBBH;03/12/2015;16:47:00;SIM;FINALIZADA;NÃO;1;NÃO;PTBKR;AVIÃO;CESSNA AIRCRAFT;150J;PISTÃO;1;MONOMOTOR;2;1969;BRASIL;GOVERNADOR JOSÉ RICHA;GOVERNADOR JOSÉ RICHA;CIRCUITO DE TRÁFEGO;INSTRUÇÃO;NENHUM;0
INCIDENTE;CAXIAS DO SUL;RS;BRASIL;SBCX;08/12/2015;13:00:00;SIM;FINALIZADA;NÃO;1;NÃO;PRGTG;AVIÃO;BOEING;737-8EH;JATO;2;BIMOTOR;187;2006;BRASIL;GOVERNADOR JORGE TEIXEIRA DE OLIVEIRA;PLÁCIDO DE CASTRO;PROCEDIMENTO DE APROXIMAÇÃO IFR;REGULAR;NENHUM;0
ACIDENTE;BOM JESUS DE GOIÁS;GO;BRASIL;FAER;07/01/2016;19:00:00;SIM;FINALIZADA;SIM;1;NÃO;PTMEJ;AVIÃO;CESSNA AIRCRAFT;208B;TURBOÉLICE;1;MONOMOTOR;11;1993;BRASIL;CARLOS DRUMMOND DE ANDRADE / PAMPULHA;Comandante Rolim Adolfo Amaro;SUBIDA;PRIVADA;NENHUM;0
INCIDENTE GRAVE;ITABERÁ;SP;BRASIL;FAER;24/12/2015;14:00:00;SIM;FINALIZADA;SIM;1;NÃO;PRTTK;AVIÃO;ATR - GIE AVIONS DE TRANSPORT RÉGIONAL;ATR-42-500;TURBOÉLICE;2;BIMOTOR;52;1996;BRASIL;EDUARDO GOMES;PORTO URUCU;TÁXI;REGULAR;LEVE;0
ACIDENTE;MAÇAMBARÁ;RS;BRASIL;FAER;28/12/2015;19:00:00;SIM;FINALIZADA;SIM;1;NÃO;PRAIZ;AVIÃO;AIRBUS;A330-243;JATO;2;BIMOTOR;288;2014;BRASIL;VIRACOPOS;NÃO IDENTIFICADO;DECOLAGEM;REGULAR;NENHUM;0
ACIDENTE;RONDONÓPOLIS;MT;BRASIL;SWRD;08/01/2016;02:15:00;SIM;FINALIZADA;SIM;1;NÃO;PTNAZ;AVIÃO;NEIVA;EMB-711C;PISTÃO;1;MONOMOTOR;4;1975;BRASIL;GOVERNADOR JOSÉ RICHA;PRESIDENTE PRUDENTE;DECOLAGEM;PRIVADA;NENHUM;0
ACIDENTE;RIO GRANDE;RS;BRASIL;FAER;12/12/2015;10:40:00;SIM;FINALIZADA;SIM;1;NÃO;PPGNY;AVIÃO;AERO BOERO;AB-115;PISTÃO;1;MONOMOTOR;2;1993;BRASIL;COMANDANTE ANTONIO AMILTON BERALDO;COMANDANTE ANTONIO AMILTON BERALDO;POUSO;INSTRUÇÃO;SUBSTANCIAL;0
ACIDENTE;ITÁPOLIS;SP;BRASIL;SDIO;17/12/2015;21:30:00;SIM;FINALIZADA;SIM;1;SIM;PUOGL;ULTRALEVE;DESCONHECIDO;CONQUEST 180;PISTÃO;1;MONOMOTOR;1;2008;BRASIL;COSTA ESMERALDA;ITANHAÉM;INDETERMINADA;PRIVADA;NENHUM;1
ACIDENTE;RIO DE JANEIRO;RJ;BRASIL;SBJR;15/12/2015;16:50:00;SIM;FINALIZADA;SIM;1;NÃO;PPSZN;AVIÃO;HAWKER BEECHCRAFT;C90GTI;TURBOÉLICE;2;BIMOTOR;8;2008;BRASIL;ÂNGELO PONZONI;CAMPO DE MARTE - SP;POUSO;PRIVADA;SUBSTANCIAL;1
ACIDENTE;PALOTINA;PR;BRASIL;FAER;15/12/2015;20:30:00;SIM;FINALIZADA;SIM;1;NÃO;PUASP;ULTRALEVE;TECNAM;P92 GOLF;PISTÃO;1;MONOMOTOR;2;2001;BRASIL;WALFRIDO SAMITO DE ALMEIDA;CATULEVE;CRUZEIRO;PRIVADA;NENHUM;0
INCIDENTE;SÃO PAULO;SP;BRASIL;SBMT;22/12/2015;13:07:00;SIM;FINALIZADA;NÃO;1;NÃO;PPMMR;AVIÃO;CESSNA AIRCRAFT;210L;PISTÃO;1;MONOMOTOR;6;1976;BRASIL;FORA DE AERODROMO;OURILÂNDIA DO NORTE;DECOLAGEM;PRIVADA;DESTRUÍDA;4
ACIDENTE;JUSCIMEIRA;MT;BRASIL;SWMO;12/12/2015;08:31:00;SIM;FINALIZADA;SIM;1;NÃO;PTNTH;AVIÃO;NEIVA;EMB-712;PISTÃO;1;MONOMOTOR;4;1979;BRASIL;PROFESSOR URBANO ERNESTO STUMPF;PROFESSOR URBANO ERNESTO STUMPF;ESTACIONAMENTO;INSTRUÇÃO;LEVE;0
ACIDENTE;BENTO GONÇALVES;RS;BRASIL;SSBG;13/12/2015;20:30:00;SIM;FINALIZADA;SIM;1;NÃO;PPECF;HELICÓPTERO;HELIBRAS;AS 350 BA;TURBOEIXO;1;MONOMOTOR;6;1998;BRASIL;CAP. PM CIDIMAR ANTUNES DE ALMEIDA;CAP. PM CIDIMAR ANTUNES DE ALMEIDA;INDETERMINADA;POLICIAL;LEVE;0
INCIDENTE;SÃO PAULO;SP;BRASIL;SBSP;12/12/2015;15:30:00;SIM;FINALIZADA;NÃO;1;NÃO;FAB5933;AVIÃO;EMBRAER;A29B;TURBOÉLICE;1;MONOMOTOR;2;0;BRASIL;CAMPO GRANDE;CAMPO DE PROVAS BRIGADEIRO VELOSO;DECOLAGEM;ESPECIALIZADA;NENHUM;0
INCIDENTE;JUNDIAÍ;SP;BRASIL;SBJD;18/12/2015;18:45:00;SIM;FINALIZADA;NÃO;1;NÃO;PTVLO;AVIÃO;EMBRAER;EMB-810D;PISTÃO;2;BIMOTOR;6;1990;BRASIL;ESTÂNCIA CAIMAN;CAMPO GRANDE;APROXIMAÇÃO FINAL;NÃO REGULAR;NENHUM;0
INCIDENTE GRAVE;ARAGUAÍNA;TO;BRASIL;SWGN;15/12/2015;13:00:00;SIM;FINALIZADA;SIM;1;NÃO;PRONY;AVIÃO;AIRBUS;A320-214;JATO;2;BIMOTOR;172;2014;BRASIL;PRESIDENTE JUSCELINO KUBITSCHEK;CONGONHAS;APROXIMAÇÃO FINAL;REGULAR;LEVE;0
INCIDENTE;BELO HORIZONTE;MG;BRASIL;SBPR;16/12/2015;10:38:00;SIM;FINALIZADA;NÃO;1;NÃO;PRBEN;HELICÓPTERO;ROBINSON HELICOPTER;R44 II;PISTÃO;1;MONOMOTOR;4;2009;BRASIL;CAMPO DE MARTE - SP;FAZENDA BOA VISTA;POUSO;PRIVADA;NENHUM;0
INCIDENTE;UBERLÂNDIA;MG;BRASIL;SBUL;18/12/2015;10:25:00;SIM;FINALIZADA;NÃO;1;NÃO;PTRUH;AVIÃO;NEIVA;EMB-810D;PISTÃO;2;BIMOTOR;6;1983;BRASIL;CAMPO GRANDE;FAZENDA PRIMAVERA;TÁXI;NÃO REGULAR;LEVE;0
INCIDENTE;GOIÂNIA;GO;BRASIL;SBGO;12/12/2015;14:34:00;SIM;FINALIZADA;NÃO;1;NÃO;PRDMC;AVIÃO;PIPER AIRCRAFT;PA-34-220T;PISTÃO;2;BIMOTOR;6;2005;BRASIL;TANCREDO THOMAS DE FARIA;JOSÉ CLETO;INDETERMINADA;PRIVADA;DESTRUÍDA;3
INCIDENTE;LONDRINA;PR;BRASIL;SBLO;13/12/2015;17:46:00;SIM;FINALIZADA;NÃO;1;NÃO;PRONK;AVIÃO;AIRBUS;A320-214;JATO;2;BIMOTOR;172;2012;BRASIL;PRESIDENTE JUSCELINO KUBITSCHEK;PRESIDENTE CASTRO PINTO;DECOLAGEM;REGULAR;NENHUM;0
INCIDENTE;RIBEIRÃO PRETO;SP;BRASIL;SBRP;22/12/2015;06:27:00;SIM;FINALIZADA;NÃO;1;NÃO;PTGMA;AVIÃO;CESSNA AIRCRAFT;310R;PISTÃO;2;BIMOTOR;6;1977;BRASIL;CIPÓ;MORRO DE SÃO PAULO;CORRIDA APÓS POUSO;PRIVADA;LEVE;0
INCIDENTE;PALMAS;TO;BRASIL;SBPJ;01/12/2015;16:05:00;SIM;FINALIZADA;NÃO;1;NÃO;PUMHV;ULTRALEVE;DESCONHECIDO;P2004 BRAVO;PISTÃO;1;MONOMOTOR;2;2007;BRASIL;Clube Céu;Ten. Brig. Ar Waldir de Vasconcelos;DECOLAGEM;PRIVADA;DESTRUÍDA;2
INCIDENTE;GUARULHOS;SP;BRASIL;SBGR;25/12/2015;19:00:00;SIM;FINALIZADA;NÃO;1;NÃO;PPCIC;AVIÃO;CIRRUS;SR22;PISTÃO;1;MONOMOTOR;4;2010;BRASIL;SOROCABA;CAMPO DE MARTE - SP;CRUZEIRO;PRIVADA;NENHUM;0
INCIDENTE;COCALINHO;MT;BRASIL;FAER;05/11/2015;10:30:00;SIM;FINALIZADA;NÃO;1;NÃO;PRFFN;AVIÃO;CESSNA AIRCRAFT;152;PISTÃO;1;MONOMOTOR;2;1977;BRASIL;MUNICIPAL DE GUARATUBA;MUNICIPAL DE GUARATUBA;POUSO;INSTRUÇÃO;SUBSTANCIAL;0
INCIDENTE;LOUVEIRA;SP;BRASIL;SDAM;15/12/2015;14:20:00;SIM;FINALIZADA;NÃO;1;NÃO;PTZMI;AVIÃO;DESCONHECIDO;RV-10;PISTÃO;1;MONOMOTOR;4;2009;BRASIL;FORA DE AERODROMO;SENADOR PETRÔNIO PORTELLA;CRUZEIRO;PRIVADA;SUBSTANCIAL;0
INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;SBRJ;29/11/2015;23:08:00;SIM;FINALIZADA;NÃO;1;NÃO;PPGSZ;AVIÃO;NEIVA;56-C;PISTÃO;1;MONOMOTOR;2;1960;BRASIL;ESTADUAL ARTHUR SIQUEIRA;ESTADUAL ARTHUR SIQUEIRA;ARREMETIDA NO SOLO;INSTRUÇÃO;LEVE;0
INCIDENTE;SÃO PAULO;SP;BRASIL;SBMT;29/11/2015;11:10:00;SIM;FINALIZADA;NÃO;1;NÃO;PTEET;AVIÃO;EMBRAER;EMB-810C;PISTÃO;2;BIMOTOR;6;1976;BRASIL;SANTA MARIA;FAZENDA DA PAZ;CORRIDA APÓS POUSO;PRIVADA;LEVE;0
INCIDENTE;JUNDIAÍ;SP;BRASIL;SBJD;02/12/2015;17:42:00;SIM;FINALIZADA;NÃO;1;NÃO;PRAXD;AVIÃO;EMBRAER;ERJ 190-200 IGW;JATO;2;BIMOTOR;125;2012;BRASIL;NÃO IDENTIFICADO;GUARARAPES - GILBERTO FREYRE;ESTACIONAMENTO;REGULAR;NENHUM;0
INCIDENTE;GOIÂNIA;GO;BRASIL;SBGO;30/11/2015;12:22:00;SIM;FINALIZADA;NÃO;1;NÃO;PRIPM;AVIÃO;CESSNA AIRCRAFT;208B;TURBOÉLICE;1;MONOMOTOR;11;2012;BRASIL;DEPUTADO LUÍS EDUARDO MAGALHÃES;FORA DE AERODROMO;CORRIDA APÓS POUSO;POLICIAL;LEVE;0
INCIDENTE;PALMAS;TO;BRASIL;SBPJ;02/12/2015;17:45:00;SIM;FINALIZADA;NÃO;1;NÃO;PRZTE;AVIÃO;JIM DICKINSON;CHRISTEN EAGLE II;PISTÃO;1;MONOMOTOR;2;1982;BRASIL;PARÁ DE MINAS;BOM DESPACHO;MANOBRA;PRIVADA;DESTRUÍDA;2
INCIDENTE;SÃO JOSÉ DO RIO PRETO;SP;BRASIL;SBSR;24/11/2015;20:31:00;SIM;FINALIZADA;NÃO;1;NÃO;PPNEO;HELICÓPTERO;BELL HELICOPTER;429;TURBOEIXO;2;BIMOTOR;7;2017;BRASIL;SANTA GENOVEVA/GOIÂNIA;PRESIDENTE JUSCELINO KUBITSCHEK;SUBIDA;TÁXI AÉREO;NENHUM;0
INCIDENTE;CAMPINAS;SP;BRASIL;SBKP;08/12/2015;16:19:00;SIM;FINALIZADA;NÃO;1;NÃO;PRDOA;AVIÃO;CESSNA AIRCRAFT;208B;TURBOÉLICE;1;MONOMOTOR;11;2013;BRASIL;SANTA GENOVEVA/GOIÂNIA;PRESIDENTE JUSCELINO KUBITSCHEK;SUBIDA;POLICIAL;NENHUM;0
INCIDENTE;MARÍLIA;SP;BRASIL;SBML;13/12/2015;13:50:00;SIM;FINALIZADA;NÃO;1;NÃO;PPEFM;HELICÓPTERO;HELIBRAS;AS 350 B2;TURBOEIXO;1;MONOMOTOR;6;2001;BRASIL;ORLANDO BEZERRA DE MENEZES;ORLANDO BEZERRA DE MENEZES;ESPECIALIZADA;POLICIAL;LEVE;0
INCIDENTE GRAVE;JALES;SP;BRASIL;SDJL;08/12/2015;10:20:00;SIM;FINALIZADA;NÃO;1;NÃO;PRGGD;AVIÃO;BOEING;737-8EH;JATO;2;BIMOTOR;197;2008;BRASIL;CONGONHAS;TANCREDO NEVES;POUSO;REGULAR;SUBSTANCIAL;0
ACIDENTE;AGUAÍ;SP;BRASIL;FAER;08/12/2015;14:30:00;SIM;FINALIZADA;SIM;1;NÃO;PRFFS;AVIÃO;CESSNA AIRCRAFT;152;PISTÃO;1;MONOMOTOR;2;1978;BRASIL;MUNICIPAL DE GUARATUBA;MUNICIPAL DE GUARATUBA;CRUZEIRO;INSTRUÇÃO;NENHUM;0
INCIDENTE;TERESINA;PI;BRASIL;SBTE;12/12/2015;19:05:00;SIM;FINALIZADA;NÃO;1;NÃO;PREJK;AVIÃO;CESSNA AIRCRAFT;152;PISTÃO;1;MONOMOTOR;2;1979;BRASIL;AEROCLUBE DE ITÁPOLIS;AEROCLUBE DE ITÁPOLIS;POUSO;INSTRUÇÃO;SUBSTANCIAL;0
ACIDENTE;AMERICANA;SP;BRASIL;SDAI;06/12/2015;15:00:00;SIM;FINALIZADA;SIM;1;SIM;PRJEA;AVIÃO;CESSNA AIRCRAFT;150M;PISTÃO;1;MONOMOTOR;2;1975;BRASIL;AEROCLUBE DE ITÁPOLIS;AEROCLUBE DE ITÁPOLIS;POUSO;INSTRUÇÃO;SUBSTANCIAL;0
ACIDENTE;TRINDADE;GO;BRASIL;FAER;06/12/2015;13:10:00;SIM;FINALIZADA;SIM;1;NÃO;PPGBC;AVIÃO;AERO BOERO;AB-115;PISTÃO;1;MONOMOTOR;2;1991;BRASIL;SÍLVIO NAME JÚNIOR;SÍLVIO NAME JÚNIOR;POUSO;INSTRUÇÃO;LEVE;0
INCIDENTE;SÃO PAULO;SP;BRASIL;SBMT;06/07/2015;12:50:00;SIM;FINALIZADA;NÃO;1;NÃO;PTXPC;AVIÃO;AIRBUS;A321-211;JATO;2;BIMOTOR;NULL;NULL;BRASIL;GOVERNADOR ANDRÉ FRANCO MONTORO;ANTONIO CARLOS JOBIM / GALEÃO;TÁXI;REGULAR;LEVE;0
INCIDENTE;VÁRZEA GRANDE;MT;BRASIL;SBCY;06/11/2015;03:27:00;SIM;FINALIZADA;NÃO;1;NÃO;PRLEF;AVIÃO;CESSNA AIRCRAFT;182N;PISTÃO;1;MONOMOTOR;4;0;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;***;***;SUBSTANCIAL;0
INCIDENTE;BAURU;SP;BRASIL;FAER;25/09/2015;10:08:00;SIM;FINALIZADA;NÃO;1;NÃO;PRAUC;AVIÃO;EMBRAER;ERJ 190-200 IGW;JATO;2;BIMOTOR;125;0;BRASIL;VAL DE CANS / JÚLIO CEZAR RIBEIRO;PINTO MARTINS;DECOLAGEM;REGULAR;NENHUM;0
INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;SBGL;28/09/2015;15:35:00;SIM;FINALIZADA;NÃO;1;NÃO;PRKDT;AVIÃO;PIPER AIRCRAFT;PA-28-161;PISTÃO;1;MONOMOTOR;4;1992;BRASIL;AERÓDROMO NACIONAL DE AVIAÇÃO;AERÓDROMO NACIONAL DE AVIAÇÃO;CORRIDA APÓS POUSO;INSTRUÇÃO;LEVE;0
INCIDENTE;FLORIANÓPOLIS;SC;BRASIL;SBFL;14/09/2015;20:30:00;SIM;FINALIZADA;NÃO;1;NÃO;PRXEF;AVIÃO;PIPER AIRCRAFT;PA-31T2;TURBOÉLICE;2;BIMOTOR;7;1981;BRASIL;MARECHAL RONDON;GOVERNADOR JORGE TEIXEIRA DE OLIVEIRA;CRUZEIRO;PRIVADA;LEVE;0
INCIDENTE;RECIFE;PE;BRASIL;SBRF;21/09/2015;14:40:00;SIM;FINALIZADA;NÃO;1;NÃO;PRGXU;AVIÃO;BOEING COMPANY;737-8EH;JATO;2;BIMOTOR;196;2014;BRASIL;TANCREDO NEVES;PINTO MARTINS;SUBIDA;REGULAR;NENHUM;0
INCIDENTE;CARAUARI;AM;BRASIL;SWCA;20/09/2015;10:54:00;SIM;FINALIZADA;NÃO;1;NÃO;PTAPU;AVIÃO;PIPER AIRCRAFT;PA-18;PISTÃO;1;MONOMOTOR;2;1953;BRASIL;BAURU;BAURU;ARREMETIDA NO SOLO;INSTRUÇÃO;SUBSTANCIAL;0
INCIDENTE;RIBEIRÃO PRETO;SP;BRASIL;SBRP;18/08/2015;23:00:00;SIM;FINALIZADA;NÃO;1;NÃO;PUWCB;ULTRALEVE;DESCONHECIDO;CTU;PISTÃO;1;MONOMOTOR;0;0;BRASIL;ESTADUAL GASTÃO MADEIRA;GUARATINGUETÁ;CORRIDA APÓS POUSO;EXPERIMENTAL;LEVE;0
INCIDENTE;PARACATU;MG;BRASIL;SNHB;08/09/2015;12:55:00;SIM;FINALIZADA;NÃO;1;NÃO;PRUEA;HELICÓPTERO;EUROCOPTER;BK 117 C-2;TURBOEIXO;2;BIMOTOR;NULL;NULL;BRASIL;CARLOS DRUMMOND DE ANDRADE / PAMPULHA;CARLOS DRUMMOND DE ANDRADE / PAMPULHA;CIRCUITO DE TRÁFEGO;ESPECIALIZADA;LEVE;0
INCIDENTE;BRASÍLIA;DF;BRASIL;SBBR;24/11/2015;17:08:00;SIM;FINALIZADA;NÃO;1;NÃO;PTBIP;AVIÃO;BEECH AIRCRAFT;M35;PISTÃO;1;MONOMOTOR;4;1960;BRASIL;SALINAS;MÁRIO RIBEIRO;POUSO;PRIVADA;LEVE;0
INCIDENTE;RIO DE JANEIRO;RJ;BRASIL;SBJR;25/11/2015;15:25:00;SIM;FINALIZADA;NÃO;1;NÃO;PPARX;AVIÃO;CIRRUS DESIGN;SR22;PISTÃO;1;MONOMOTOR;5;0;BRASIL;BOM FUTURO;AEROPORTO MUNICIPAL BOM FUTURO;DESCIDA;PRIVADA;SUBSTANCIAL;0
ACIDENTE;PARANATINGA;MT;BRASIL;FAER;13/11/2015;14:00:00;SIM;FINALIZADA;SIM;1;NÃO;PRUNI;AVIÃO;HAWKER BEECHCRAFT;B200GT;TURBOÉLICE;2;BIMOTOR;10;2009;BRASIL;SERAFIN ENOSS BERTASO;SALGADO FILHO;DESCIDA;TÁXI AÉREO;LEVE;0
INCIDENTE;NAVEGANTES;SC;BRASIL;SBNF;27/08/2015;00:43:00;SIM;FINALIZADA;NÃO;1;NÃO;PRBOA;HELICÓPTERO;HELIBRAS;AS 350 B2;TURBOEIXO;1;MONOMOTOR;6;2007;BRASIL;CARLOS DRUMMOND DE ANDRADE / PAMPULHA;CARLOS DRUMMOND DE ANDRADE / PAMPULHA;POUSO;POLICIAL;LEVE;0
INCIDENTE;LONDRINA;PR;BRASIL;FAER;21/08/2015;14:15:00;SIM;FINALIZADA;NÃO;1;NÃO;PUIAA;AVIÃO;AEROBRAVO;AMAZON;PISTÃO;1;MONOMOTOR;2;2016;BRASIL;NÃO IDENTIFICADO;NÃO IDENTIFICADO;POUSO;EXPERIMENTAL;DESTRUÍDA;0
INCIDENTE;LONDRINA;PR;BRASIL;SBLO;02/09/2015;21:25:00;SIM;FINALIZADA;NÃO;1;NÃO;PTDTM;AVIÃO;PIPER AIRCRAFT;PA-28R-200;PISTÃO;1;MONOMOTOR;4;1971;BRASIL;PINDAMONHANGABA;PARATI;POUSO;PRIVADA;LEVE;0
INCIDENTE;ITAPEMA;SC;BRASIL;FAER;10/03/2015;21:35:00;SIM;FINALIZADA;NÃO;1;NÃO;PTOES;AVIÃO;BEECH AIRCRAFT;95-B55;PISTÃO;2;BIMOTOR;6;1980;BRASIL;MÁRIO DE ALMEIDA FRANCO;CAMPO DE MARTE - SP;CORRIDA APÓS POUSO;PRIVADA;NENHUM;0
INCIDENTE;CAMPOS DOS GOYTACAZES;RJ;BRASIL;FAER;22/08/2015;10:38:00;SIM;FINALIZADA;NÃO;1;NÃO;PTBMZ;AVIÃO;CESSNA AIRCRAFT;180D;PISTÃO;1;MONOMOTOR;4;1961;BRASIL;TORRES;TORRES;POUSO;PRIVADA;SUBSTANCIAL;0
INCIDENTE;CABO FRIO;RJ;BRASIL;SBCB;14/09/2015;13:00:00;SIM;FINALIZADA;NÃO;1;NÃO;PTCDE;AVIÃO;CESSNA AIRCRAFT;182G;PISTÃO;1;MONOMOTOR;4;0;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;DECOLAGEM;NÃO REGULAR;DESTRUÍDA;0
INCIDENTE;BELO HORIZONTE;MG;BRASIL;SBBH;15/09/2015;13:37:00;SIM;FINALIZADA;NÃO;1;NÃO;PTIIU;AVIÃO;PIPER AIRCRAFT;PA-31;PISTÃO;2;BIMOTOR;6;1972;BRASIL;FORA DE AERODROMO;FORA DE AERODROMO;POUSO;PRIVADA;SUBSTANCIAL;0
INCIDENTE;BELO HORIZONTE;MG;BRASIL;SBBH;15/09/2015;14:50:00;SIM;FINALIZADA;NÃO;1;NÃO;PRAXO;AVIÃO;EMBRAER;ERJ 190-200 IGW;JATO;2;BIMOTOR;125;2012;BRASIL;TANCREDO NEVES;CONGONHAS;CRUZEIRO;REGULAR;NENHUM;0
